"EXP","EXPID","ID","ELIC","P1","P2","RTIME","OUT","CF_OUT","CHOICE","CORRECT_CHOICE","TEST","TRIAL","COND","CONT1","CONT2","SYML","SYMR","LR","REW","SESSION","OP1","OP2","EV1","EV2","CATCH","INV","CTIME","DIST","PLOT","DBTIME"
"TestNofixed","6218856862","Bob3","2","0.1","-1","2658","-1","-1","70","0","1","17","-1","1","-1","2","-1","-1","68","0","1","-1","-0.8","-1","0","1","914399","60","0.29","15:50:49"
"TestNofixed","771722951","Bob18","2","0.4","-1","2628","-1","-1","50","0","1","17","-1","4","-1","9","-1","-1","84","0","1","-1","-0.2","-1","0","1","915195","10","0.44","15:50:51"
"TestNofixed","3756240975","Bob10","2","0.3","-1","2629","1","-1","45","0","1","17","-1","3","-1","11","-1","-1","78","0","1","-1","-0.4","-1","0","0","913311","15","0.81","15:50:51"
"TestNofixed","6262625881","Bob16","2","0.2","-1","2609","-1","-1","70","0","1","17","-1","2","-1","6","-1","-1","88","0","1","-1","-0.6","-1","0","0","914882","50","0.57","15:50:51"
"TestNofixed","2366748491","Bob19","2","0.7","-1","2611","-1","-1","70","1","1","17","-1","7","-1","10","-1","-1","72","0","1","-1","0.4","-1","0","0","913140","0","0.68","15:50:51"
"TestNofixed","4754079349","Bob14","2","0.9","-1","2627","1","-1","35","0","1","17","-1","9","-1","0.8","-1","-1","64","0","0","-1","0.8","-1","1","1","914500","55","0.21","15:50:51"
"TestNofixed","2072445860","Bob6","2","0.2","-1","2648","-1","-1","40","0","1","17","-1","2","-1","14","-1","-1","60","0","1","-1","-0.6","-1","0","0","914650","20","0.46","15:50:51"
"TestNofixed","9967949007","Bob17","2","0.1","-1","2636","-1","-1","50","0","1","17","-1","1","-1","7","-1","-1","38","0","1","-1","-0.8","-1","0","1","914661","40","0.24","15:50:51"
"TestNofixed","1379523385","Bob15","2","0.6","-1","2646","1","-1","30","0","1","17","-1","6","-1","7","-1","-1","44","0","1","-1","0.2","-1","0","1","912473","30","0.82","15:50:51"
"TestNofixed","6830269375","Bob2","2","0.3","-1","2664","-1","-1","60","0","1","17","-1","3","-1","15","-1","-1","84","0","1","-1","-0.4","-1","0","0","912677","30","0.59","15:50:51"
"TestNofixed","4904363469","Bob11","2","0.9","-1","2701","1","-1","35","0","1","16","-1","9","-1","4","-1","-1","47","0","1","-1","0.8","-1","0","0","913278","55","0.75","15:50:51"
"TestNofixed","4240055669","Bob9","2","0.8","-1","2660","1","-1","45","0","1","17","-1","8","-1","9","-1","-1","76","0","1","-1","0.6","-1","0","0","915026","35","0.92","15:50:52"
"TestNofixed","8251133315","Bob4","2","0.8","-1","2655","1","-1","25","0","1","17","-1","8","-1","5","-1","-1","70","0","1","-1","0.6","-1","0","0","914715","55","0.93","15:50:52"
"TestNofixed","1706402100","Bob0","2","0.6","-1","2667","1","-1","40","0","1","17","-1","6","-1","14","-1","-1","44","0","1","-1","0.2","-1","0","1","916083","20","0.51","15:50:52"
"TestNofixed","6362732726","Bob12","2","0.2","-1","2695","-1","-1","70","0","1","17","-1","2","-1","16","-1","-1","60","0","1","-1","-0.6","-1","0","0","915538","50","0.62","15:50:52"
"TestNofixed","8972180322","Bob1","2","0.6","-1","2663","-1","-1","60","1","1","17","-1","6","-1","11","-1","-1","36","0","1","-1","0.2","-1","0","1","915819","0","0","15:50:52"
"TestNofixed","7398521007","Bob5","-1","0.6","0.4","190","-1","-1","2","0","1","0","3","6","4","12","11","0","71","1","1","1","0.2","-0.2","0","1","916922","-1","-1","15:50:53"
"TestNofixed","6218856862","Bob3","-1","0.7","0.3","196","-1","1","2","0","1","0","2","7","3","10","9","0","67","1","1","1","0.4","-0.4","0","1","917914","-1","-1","15:50:53"
"TestNofixed","9759079824","Bob8","-1","0.6","0.4","216","-1","1","1","1","1","0","3","6","4","9","12","0","77","1","1","1","0.2","-0.2","0","0","917895","-1","-1","15:50:53"
"TestNofixed","8587025972","Bob7","-1","0.7","0.3","267","1","-1","2","0","1","0","2","7","3","13","9","0","75","1","1","1","0.4","-0.4","0","1","917890","-1","-1","15:50:53"
"TestNofixed","4314484536","Bob13","-1","0.8","0.2","266","1","-1","1","1","1","0","1","8","2","12","15","0","73","1","1","1","0.6","-0.6","0","0","915999","-1","-1","15:50:53"
"TestNofixed","4904363469","Bob11","2","0.4","-1","2626","-1","-1","65","0","1","17","-1","4","-1","13","-1","-1","46","0","1","-1","-0.2","-1","0","0","916419","25","0.55","15:50:54"
"TestNofixed","771722951","Bob18","-1","0.7","0.3","230","1","1","1","1","1","0","2","7","3","14","12","1","85","1","1","1","0.4","-0.4","0","1","918705","-1","-1","15:50:54"
"TestNofixed","1379523385","Bob15","-1","0.7","0.3","283","-1","-1","1","1","1","0","2","7","3","14","17","1","43","1","1","1","0.4","-0.4","0","1","916123","-1","-1","15:50:54"
"TestNofixed","9967949007","Bob17","-1","0.8","0.2","296","-1","1","2","0","1","0","1","8","2","15","9","0","37","1","1","1","0.6","-0.6","0","1","918365","-1","-1","15:50:54"
"TestNofixed","4754079349","Bob14","-1","0.9","0.1","326","1","1","1","1","1","0","0","9","1","12","15","1","65","1","1","1","0.8","-0.8","0","1","918231","-1","-1","15:50:54"
"TestNofixed","2072445860","Bob6","-1","0.9","0.1","269","-1","1","2","0","1","0","0","9","1","12","15","0","59","1","1","1","0.8","-0.8","0","1","918423","-1","-1","15:50:54"
"TestNofixed","3756240975","Bob10","-1","0.9","0.1","400","1","-1","1","1","1","0","0","9","1","14","16","1","79","1","1","1","0.8","-0.8","0","1","917117","-1","-1","15:50:54"
"TestNofixed","2366748491","Bob19","-1","0.9","0.1","340","-1","-1","1","1","1","0","0","9","1","16","9","0","71","1","1","1","0.8","-0.8","0","0","916959","-1","-1","15:50:54"
"TestNofixed","6262625881","Bob16","-1","0.8","0.2","438","-1","1","2","0","1","0","1","8","2","16","13","0","87","1","1","1","0.6","-0.6","0","1","918710","-1","-1","15:50:55"
"TestNofixed","6830269375","Bob2","-1","0.6","0.4","403","-1","1","2","0","1","0","3","6","4","4","10","0","83","1","1","1","0.2","-0.2","0","1","916469","-1","-1","15:50:55"
"TestNofixed","4240055669","Bob9","-1","0.6","0.4","146","-1","1","2","0","1","0","3","6","4","3","16","1","75","1","1","1","0.2","-0.2","0","0","918490","-1","-1","15:50:56"
"TestNofixed","8251133315","Bob4","-1","0.9","0.1","163","-1","1","2","0","1","0","0","9","1","9","13","1","69","1","1","1","0.8","-0.8","0","0","918233","-1","-1","15:50:56"
"TestNofixed","8972180322","Bob1","-1","0.9","0.1","201","-1","-1","1","1","1","0","0","9","1","17","7","1","35","1","1","1","0.8","-0.8","0","1","919344","-1","-1","15:50:56"
"TestNofixed","6362732726","Bob12","-1","0.7","0.3","163","-1","-1","2","0","1","0","2","7","3","14","7","0","59","1","1","1","0.4","-0.4","0","1","919082","-1","-1","15:50:56"
"TestNofixed","7398521007","Bob5","-1","0.6","0.4","460","-1","1","2","0","1","1","3","6","4","11","12","1","70","1","1","1","0.2","-0.2","0","0","920191","-1","-1","15:50:56"
"TestNofixed","1706402100","Bob0","-1","0.9","0.1","237","-1","1","2","0","1","0","0","9","1","5","15","0","43","1","1","1","0.8","-0.8","0","1","919723","-1","-1","15:50:56"
"TestNofixed","9759079824","Bob8","-1","0.6","0.4","442","1","-1","2","0","1","1","3","6","4","9","12","1","78","1","1","1","0.2","-0.2","0","0","921144","-1","-1","15:50:56"
"TestNofixed","6218856862","Bob3","-1","0.7","0.3","512","1","-1","1","1","1","1","2","7","3","10","9","1","68","1","1","1","0.4","-0.4","0","1","921241","-1","-1","15:50:56"
"TestNofixed","4314484536","Bob13","-1","0.8","0.2","460","1","1","2","0","1","1","1","8","2","15","12","0","74","1","1","1","0.6","-0.6","0","1","919266","-1","-1","15:50:56"
"TestNofixed","8587025972","Bob7","-1","0.7","0.3","504","-1","1","2","0","1","1","2","7","3","13","9","0","74","1","1","1","0.4","-0.4","0","1","921199","-1","-1","15:50:56"
"TestNofixed","4904363469","Bob11","-1","0.6","0.4","93","-1","1","2","0","1","0","3","6","4","16","2","0","45","1","1","1","0.2","-0.2","0","1","919792","-1","-1","15:50:57"
"TestNofixed","771722951","Bob18","-1","0.7","0.3","576","-1","1","2","0","1","1","2","7","3","12","14","1","84","1","1","1","0.4","-0.4","0","0","922100","-1","-1","15:50:58"
"TestNofixed","4754079349","Bob14","-1","0.9","0.1","442","1","-1","1","1","1","1","0","9","1","15","12","0","66","1","1","1","0.8","-0.8","0","0","921483","-1","-1","15:50:58"
"TestNofixed","9967949007","Bob17","-1","0.8","0.2","478","-1","1","2","0","1","1","1","8","2","9","15","1","36","1","1","1","0.6","-0.6","0","0","921649","-1","-1","15:50:58"
"TestNofixed","3756240975","Bob10","-1","0.9","0.1","402","1","-1","1","1","1","1","0","9","1","14","16","1","80","1","1","1","0.8","-0.8","0","1","920345","-1","-1","15:50:58"
"TestNofixed","1379523385","Bob15","-1","0.7","0.3","565","1","1","2","0","1","1","2","7","3","17","14","1","44","1","1","1","0.4","-0.4","0","0","919498","-1","-1","15:50:58"
"TestNofixed","2072445860","Bob6","-1","0.9","0.1","470","1","-1","1","1","1","1","0","9","1","12","15","1","60","1","1","1","0.8","-0.8","0","1","921710","-1","-1","15:50:58"
"TestNofixed","2366748491","Bob19","-1","0.9","0.1","466","1","-1","2","0","1","1","0","9","1","16","9","1","72","1","1","1","0.8","-0.8","0","0","920234","-1","-1","15:50:58"
"TestNofixed","6830269375","Bob2","-1","0.6","0.4","457","-1","-1","1","1","1","1","3","6","4","4","10","1","82","1","1","1","0.2","-0.2","0","1","919749","-1","-1","15:50:58"
"TestNofixed","6262625881","Bob16","-1","0.8","0.2","463","-1","1","2","0","1","1","1","8","2","16","13","0","86","1","1","1","0.6","-0.6","0","1","921987","-1","-1","15:50:58"
"TestNofixed","4240055669","Bob9","-1","0.6","0.4","347","1","-1","1","1","1","1","3","6","4","16","3","1","76","1","1","1","0.2","-0.2","0","1","921645","-1","-1","15:50:59"
"TestNofixed","8972180322","Bob1","-1","0.9","0.1","373","-1","1","2","0","1","1","0","9","1","17","7","0","34","1","1","1","0.8","-0.8","0","1","922522","-1","-1","15:50:59"
"TestNofixed","8251133315","Bob4","-1","0.9","0.1","429","-1","1","2","0","1","1","0","9","1","9","13","1","68","1","1","1","0.8","-0.8","0","0","921468","-1","-1","15:50:59"
"TestNofixed","6362732726","Bob12","-1","0.7","0.3","374","1","-1","1","1","1","1","2","7","3","14","7","1","60","1","1","1","0.4","-0.4","0","1","922262","-1","-1","15:50:59"
"TestNofixed","7398521007","Bob5","-1","0.6","0.4","368","-1","-1","1","1","1","2","3","6","4","12","11","1","69","1","1","1","0.2","-0.2","0","1","923367","-1","-1","15:50:59"
"TestNofixed","9759079824","Bob8","-1","0.6","0.4","408","1","1","2","0","1","2","3","6","4","9","12","1","79","1","1","1","0.2","-0.2","0","0","924363","-1","-1","15:50:59"
"TestNofixed","1706402100","Bob0","-1","0.9","0.1","431","-1","-1","1","1","1","1","0","9","1","5","15","1","42","1","1","1","0.8","-0.8","0","1","922964","-1","-1","15:50:59"
"TestNofixed","4314484536","Bob13","-1","0.8","0.2","386","1","-1","1","1","1","2","1","8","2","12","15","0","75","1","1","1","0.6","-0.6","0","0","922461","-1","-1","15:50:59"
"TestNofixed","8587025972","Bob7","-1","0.7","0.3","394","-1","1","2","0","1","2","2","7","3","13","9","0","73","1","1","1","0.4","-0.4","0","1","924406","-1","-1","15:50:59"
"TestNofixed","6218856862","Bob3","-1","0.7","0.3","401","1","-1","1","1","1","2","2","7","3","9","10","0","69","1","1","1","0.4","-0.4","0","0","924464","-1","-1","15:50:59"
"TestNofixed","4904363469","Bob11","-1","0.6","0.4","339","-1","-1","1","1","1","1","3","6","4","2","16","0","44","1","1","1","0.2","-0.2","0","0","922937","-1","-1","15:51:00"
"TestNofixed","771722951","Bob18","-1","0.7","0.3","323","-1","-1","1","1","1","2","2","7","3","14","12","1","83","1","1","1","0.4","-0.4","0","1","925228","-1","-1","15:51:01"
"TestNofixed","4754079349","Bob14","-1","0.9","0.1","348","1","-1","1","1","1","2","0","9","1","15","12","0","67","1","1","1","0.8","-0.8","0","0","924643","-1","-1","15:51:01"
"TestNofixed","3756240975","Bob10","-1","0.9","0.1","371","1","-1","1","1","1","2","0","9","1","16","14","0","81","1","1","1","0.8","-0.8","0","0","923523","-1","-1","15:51:01"
"TestNofixed","9967949007","Bob17","-1","0.8","0.2","382","1","-1","1","1","1","2","1","8","2","15","9","1","37","1","1","1","0.6","-0.6","0","1","924844","-1","-1","15:51:01"
"TestNofixed","1379523385","Bob15","-1","0.7","0.3","402","1","1","2","0","1","2","2","7","3","14","17","0","45","1","1","1","0.4","-0.4","0","1","922707","-1","-1","15:51:01"
"TestNofixed","6830269375","Bob2","-1","0.6","0.4","401","-1","-1","2","0","1","2","3","6","4","10","4","1","81","1","1","1","0.2","-0.2","0","0","922960","-1","-1","15:51:01"
"TestNofixed","2072445860","Bob6","-1","0.9","0.1","438","1","-1","1","1","1","2","0","9","1","12","15","1","61","1","1","1","0.8","-0.8","0","1","924963","-1","-1","15:51:01"
"TestNofixed","2366748491","Bob19","-1","0.9","0.1","431","-1","-1","2","0","1","2","0","9","1","9","16","0","71","1","1","1","0.8","-0.8","0","1","923477","-1","-1","15:51:01"
"TestNofixed","6262625881","Bob16","-1","0.8","0.2","461","1","1","1","1","1","2","1","8","2","13","16","0","87","1","1","1","0.6","-0.6","0","0","925255","-1","-1","15:51:01"
"TestNofixed","4240055669","Bob9","-1","0.6","0.4","323","1","-1","1","1","1","2","3","6","4","16","3","1","77","1","1","1","0.2","-0.2","0","1","924775","-1","-1","15:51:02"
"TestNofixed","8972180322","Bob1","-1","0.9","0.1","325","1","-1","1","1","1","2","0","9","1","7","17","0","35","1","1","1","0.8","-0.8","0","0","925659","-1","-1","15:51:02"
"TestNofixed","6362732726","Bob12","-1","0.7","0.3","333","-1","1","1","1","1","2","2","7","3","7","14","0","59","1","1","1","0.4","-0.4","0","0","925414","-1","-1","15:51:02"
"TestNofixed","8251133315","Bob4","-1","0.9","0.1","356","1","-1","1","1","1","2","0","9","1","13","9","1","69","1","1","1","0.8","-0.8","0","1","924630","-1","-1","15:51:02"
"TestNofixed","7398521007","Bob5","-1","0.6","0.4","329","1","1","1","1","1","3","3","6","4","11","12","0","70","1","1","1","0.2","-0.2","0","0","926503","-1","-1","15:51:02"
"TestNofixed","9759079824","Bob8","-1","0.6","0.4","435","-1","1","2","0","1","3","3","6","4","12","9","0","78","1","1","1","0.2","-0.2","0","1","927605","-1","-1","15:51:02"
"TestNofixed","4314484536","Bob13","-1","0.8","0.2","419","1","-1","1","1","1","3","1","8","2","12","15","0","76","1","1","1","0.6","-0.6","0","0","925689","-1","-1","15:51:02"
"TestNofixed","1706402100","Bob0","-1","0.9","0.1","464","-1","1","2","0","1","2","0","9","1","15","5","1","41","1","1","1","0.8","-0.8","0","0","926238","-1","-1","15:51:02"
"TestNofixed","8587025972","Bob7","-1","0.7","0.3","411","1","1","1","1","1","3","2","7","3","9","13","0","74","1","1","1","0.4","-0.4","0","0","927626","-1","-1","15:51:03"
"TestNofixed","6218856862","Bob3","-1","0.7","0.3","498","1","1","1","1","1","3","2","7","3","9","10","0","70","1","1","1","0.4","-0.4","0","0","927772","-1","-1","15:51:03"
"TestNofixed","4904363469","Bob11","-1","0.6","0.4","333","-1","1","2","0","1","2","3","6","4","16","2","0","43","1","1","1","0.2","-0.2","0","1","926080","-1","-1","15:51:04"
"TestNofixed","771722951","Bob18","-1","0.7","0.3","320","-1","1","2","0","1","3","2","7","3","12","14","1","82","1","1","1","0.4","-0.4","0","0","928359","-1","-1","15:51:04"
"TestNofixed","4754079349","Bob14","-1","0.9","0.1","309","1","-1","1","1","1","3","0","9","1","15","12","0","68","1","1","1","0.8","-0.8","0","0","927759","-1","-1","15:51:04"
"TestNofixed","3756240975","Bob10","-1","0.9","0.1","341","1","-1","1","1","1","3","0","9","1","14","16","1","82","1","1","1","0.8","-0.8","0","1","926675","-1","-1","15:51:04"
"TestNofixed","9967949007","Bob17","-1","0.8","0.2","352","1","-1","1","1","1","3","1","8","2","9","15","0","38","1","1","1","0.6","-0.6","0","0","928006","-1","-1","15:51:04"
"TestNofixed","1379523385","Bob15","-1","0.7","0.3","418","1","-1","2","0","1","3","2","7","3","14","17","0","46","1","1","1","0.4","-0.4","0","1","925940","-1","-1","15:51:04"
"TestNofixed","2072445860","Bob6","-1","0.9","0.1","391","1","-1","1","1","1","3","0","9","1","15","12","0","62","1","1","1","0.8","-0.8","0","0","928165","-1","-1","15:51:04"
"TestNofixed","6830269375","Bob2","-1","0.6","0.4","424","-1","-1","1","1","1","3","3","6","4","4","10","1","80","1","1","1","0.2","-0.2","0","1","926191","-1","-1","15:51:04"
"TestNofixed","6262625881","Bob16","-1","0.8","0.2","386","1","-1","1","1","1","3","1","8","2","13","16","0","88","1","1","1","0.6","-0.6","0","0","928446","-1","-1","15:51:04"
"TestNofixed","2366748491","Bob19","-1","0.9","0.1","515","-1","1","2","0","1","3","0","9","1","16","9","1","70","1","1","1","0.8","-0.8","0","0","926808","-1","-1","15:51:04"
"TestNofixed","4240055669","Bob9","-1","0.6","0.4","332","-1","-1","2","0","1","3","3","6","4","3","16","1","76","1","1","1","0.2","-0.2","0","0","927916","-1","-1","15:51:05"
"TestNofixed","8972180322","Bob1","-1","0.9","0.1","310","1","-1","1","1","1","3","0","9","1","7","17","0","36","1","1","1","0.8","-0.8","0","0","928794","-1","-1","15:51:05"
"TestNofixed","8251133315","Bob4","-1","0.9","0.1","350","1","-1","1","1","1","3","0","9","1","13","9","1","70","1","1","1","0.8","-0.8","0","1","927787","-1","-1","15:51:05"
"TestNofixed","6362732726","Bob12","-1","0.7","0.3","350","1","-1","1","1","1","3","2","7","3","14","7","1","60","1","1","1","0.4","-0.4","0","1","928578","-1","-1","15:51:05"
"TestNofixed","7398521007","Bob5","-1","0.6","0.4","342","-1","1","2","0","1","4","3","6","4","11","12","1","69","1","1","1","0.2","-0.2","0","0","929655","-1","-1","15:51:05"
"TestNofixed","4314484536","Bob13","-1","0.8","0.2","391","1","1","1","1","1","4","1","8","2","15","12","1","77","1","1","1","0.6","-0.6","0","1","928885","-1","-1","15:51:06"
"TestNofixed","8587025972","Bob7","-1","0.7","0.3","395","-1","1","2","0","1","4","2","7","3","13","9","0","73","1","1","1","0.4","-0.4","0","1","930828","-1","-1","15:51:06"
"TestNofixed","1706402100","Bob0","-1","0.9","0.1","442","1","-1","1","1","1","3","0","9","1","5","15","1","42","1","1","1","0.8","-0.8","0","1","929489","-1","-1","15:51:06"
"TestNofixed","9759079824","Bob8","-1","0.6","0.4","523","-1","1","2","0","1","4","3","6","4","12","9","0","77","1","1","1","0.2","-0.2","0","1","930935","-1","-1","15:51:06"
"TestNofixed","6218856862","Bob3","-1","0.7","0.3","427","1","-1","1","1","1","4","2","7","3","9","10","0","71","1","1","1","0.4","-0.4","0","0","931010","-1","-1","15:51:06"
"TestNofixed","4904363469","Bob11","-1","0.6","0.4","356","1","-1","2","0","1","3","3","6","4","2","16","1","44","1","1","1","0.2","-0.2","0","0","929242","-1","-1","15:51:07"
"TestNofixed","771722951","Bob18","-1","0.7","0.3","321","1","1","2","0","1","4","2","7","3","12","14","1","83","1","1","1","0.4","-0.4","0","0","931486","-1","-1","15:51:07"
"TestNofixed","4754079349","Bob14","-1","0.9","0.1","313","1","-1","1","1","1","4","0","9","1","12","15","1","69","1","1","1","0.8","-0.8","0","1","930880","-1","-1","15:51:07"
"TestNofixed","3756240975","Bob10","-1","0.9","0.1","320","1","-1","1","1","1","4","0","9","1","14","16","1","83","1","1","1","0.8","-0.8","0","1","929807","-1","-1","15:51:07"
"TestNofixed","9967949007","Bob17","-1","0.8","0.2","337","1","-1","1","1","1","4","1","8","2","15","9","1","39","1","1","1","0.6","-0.6","0","1","931150","-1","-1","15:51:07"
"TestNofixed","2072445860","Bob6","-1","0.9","0.1","398","1","-1","1","1","1","4","0","9","1","12","15","1","63","1","1","1","0.8","-0.8","0","1","931370","-1","-1","15:51:07"
"TestNofixed","6830269375","Bob2","-1","0.6","0.4","386","-1","-1","2","0","1","4","3","6","4","10","4","1","79","1","1","1","0.2","-0.2","0","0","929385","-1","-1","15:51:07"
"TestNofixed","1379523385","Bob15","-1","0.7","0.3","452","-1","-1","2","0","1","4","2","7","3","17","14","1","45","1","1","1","0.4","-0.4","0","0","929198","-1","-1","15:51:07"
"TestNofixed","6262625881","Bob16","-1","0.8","0.2","394","1","-1","1","1","1","4","1","8","2","16","13","1","89","1","1","1","0.6","-0.6","0","1","931663","-1","-1","15:51:07"
"TestNofixed","2366748491","Bob19","-1","0.9","0.1","495","1","-1","1","1","1","4","0","9","1","16","9","0","71","1","1","1","0.8","-0.8","0","0","930110","-1","-1","15:51:08"
"TestNofixed","4240055669","Bob9","-1","0.6","0.4","325","1","-1","1","1","1","4","3","6","4","16","3","1","77","1","1","1","0.2","-0.2","0","1","931056","-1","-1","15:51:08"
"TestNofixed","8972180322","Bob1","-1","0.9","0.1","335","1","-1","1","1","1","4","0","9","1","7","17","0","37","1","1","1","0.8","-0.8","0","0","931944","-1","-1","15:51:08"
"TestNofixed","8251133315","Bob4","-1","0.9","0.1","355","-1","1","2","0","1","4","0","9","1","9","13","1","69","1","1","1","0.8","-0.8","0","0","930954","-1","-1","15:51:09"
"TestNofixed","6362732726","Bob12","-1","0.7","0.3","367","-1","1","2","0","1","4","2","7","3","14","7","0","59","1","1","1","0.4","-0.4","0","1","931750","-1","-1","15:51:09"
"TestNofixed","7398521007","Bob5","-1","0.6","0.4","388","1","1","1","1","1","5","3","6","4","12","11","1","70","1","1","1","0.2","-0.2","0","1","932850","-1","-1","15:51:09"
"TestNofixed","4314484536","Bob13","-1","0.8","0.2","339","-1","-1","1","1","1","5","1","8","2","15","12","1","76","1","1","1","0.6","-0.6","0","1","932045","-1","-1","15:51:09"
"TestNofixed","8587025972","Bob7","-1","0.7","0.3","390","-1","1","1","1","1","5","2","7","3","13","9","1","72","1","1","1","0.4","-0.4","0","1","934027","-1","-1","15:51:09"
"TestNofixed","9759079824","Bob8","-1","0.6","0.4","405","-1","1","2","0","1","5","3","6","4","12","9","0","76","1","1","1","0.2","-0.2","0","1","934148","-1","-1","15:51:09"
"TestNofixed","1706402100","Bob0","-1","0.9","0.1","435","1","-1","1","1","1","4","0","9","1","5","15","1","43","1","1","1","0.8","-0.8","0","1","932733","-1","-1","15:51:09"
"TestNofixed","6218856862","Bob3","-1","0.7","0.3","398","1","-1","1","1","1","5","2","7","3","10","9","1","72","1","1","1","0.4","-0.4","0","1","934220","-1","-1","15:51:09"
"TestNofixed","4904363469","Bob11","-1","0.6","0.4","366","-1","1","2","0","1","4","3","6","4","16","2","0","43","1","1","1","0.2","-0.2","0","1","932417","-1","-1","15:51:10"
"TestNofixed","771722951","Bob18","-1","0.7","0.3","310","1","-1","1","1","1","5","2","7","3","12","14","0","84","1","1","1","0.4","-0.4","0","0","934603","-1","-1","15:51:10"
"TestNofixed","4754079349","Bob14","-1","0.9","0.1","312","1","-1","1","1","1","5","0","9","1","12","15","1","70","1","1","1","0.8","-0.8","0","1","933998","-1","-1","15:51:10"
"TestNofixed","9967949007","Bob17","-1","0.8","0.2","336","-1","-1","1","1","1","5","1","8","2","15","9","1","38","1","1","1","0.6","-0.6","0","1","934292","-1","-1","15:51:10"
"TestNofixed","3756240975","Bob10","-1","0.9","0.1","335","1","-1","1","1","1","5","0","9","1","16","14","0","84","1","1","1","0.8","-0.8","0","0","932948","-1","-1","15:51:10"
"TestNofixed","6830269375","Bob2","-1","0.6","0.4","405","1","-1","1","1","1","5","3","6","4","10","4","0","80","1","1","1","0.2","-0.2","0","0","932597","-1","-1","15:51:11"
"TestNofixed","2072445860","Bob6","-1","0.9","0.1","451","1","-1","1","1","1","5","0","9","1","12","15","1","64","1","1","1","0.8","-0.8","0","1","934634","-1","-1","15:51:11"
"TestNofixed","1379523385","Bob15","-1","0.7","0.3","439","-1","1","2","0","1","5","2","7","3","17","14","1","44","1","1","1","0.4","-0.4","0","0","932446","-1","-1","15:51:11"
"TestNofixed","6262625881","Bob16","-1","0.8","0.2","438","1","-1","1","1","1","5","1","8","2","13","16","0","90","1","1","1","0.6","-0.6","0","0","934907","-1","-1","15:51:11"
"TestNofixed","2366748491","Bob19","-1","0.9","0.1","408","1","-1","1","1","1","5","0","9","1","9","16","1","72","1","1","1","0.8","-0.8","0","1","933324","-1","-1","15:51:11"
"TestNofixed","4240055669","Bob9","-1","0.6","0.4","388","1","-1","1","1","1","5","3","6","4","16","3","1","78","1","1","1","0.2","-0.2","0","1","934250","-1","-1","15:51:12"
"TestNofixed","8972180322","Bob1","-1","0.9","0.1","369","1","-1","1","1","1","5","0","9","1","7","17","0","38","1","1","1","0.8","-0.8","0","0","935124","-1","-1","15:51:12"
"TestNofixed","8251133315","Bob4","-1","0.9","0.1","400","1","-1","1","1","1","5","0","9","1","9","13","0","70","1","1","1","0.8","-0.8","0","0","934161","-1","-1","15:51:12"
"TestNofixed","6362732726","Bob12","-1","0.7","0.3","400","-1","-1","1","1","1","5","2","7","3","7","14","0","58","1","1","1","0.4","-0.4","0","0","934959","-1","-1","15:51:12"
"TestNofixed","7398521007","Bob5","-1","0.6","0.4","380","1","1","1","1","1","6","3","6","4","11","12","0","71","1","1","1","0.2","-0.2","0","0","936051","-1","-1","15:51:12"
"TestNofixed","4314484536","Bob13","-1","0.8","0.2","345","1","1","2","0","1","6","1","8","2","12","15","1","77","1","1","1","0.6","-0.6","0","0","935207","-1","-1","15:51:12"
"TestNofixed","8587025972","Bob7","-1","0.7","0.3","368","-1","1","1","1","1","6","2","7","3","13","9","1","71","1","1","1","0.4","-0.4","0","1","937203","-1","-1","15:51:12"
"TestNofixed","9759079824","Bob8","-1","0.6","0.4","373","1","-1","1","1","1","6","3","6","4","12","9","1","77","1","1","1","0.2","-0.2","0","1","937328","-1","-1","15:51:12"
"TestNofixed","6218856862","Bob3","-1","0.7","0.3","420","1","-1","1","1","1","6","2","7","3","10","9","1","73","1","1","1","0.4","-0.4","0","1","937454","-1","-1","15:51:12"
"TestNofixed","1706402100","Bob0","-1","0.9","0.1","464","1","-1","1","1","1","5","0","9","1","15","5","0","44","1","1","1","0.8","-0.8","0","0","936009","-1","-1","15:51:12"
"TestNofixed","4904363469","Bob11","-1","0.6","0.4","345","1","1","1","1","1","5","3","6","4","2","16","0","44","1","1","1","0.2","-0.2","0","0","935569","-1","-1","15:51:13"
"TestNofixed","771722951","Bob18","-1","0.7","0.3","353","1","-1","1","1","1","6","2","7","3","14","12","1","85","1","1","1","0.4","-0.4","0","1","937762","-1","-1","15:51:13"
"TestNofixed","4754079349","Bob14","-1","0.9","0.1","337","1","-1","1","1","1","6","0","9","1","15","12","0","71","1","1","1","0.8","-0.8","0","0","937141","-1","-1","15:51:13"
"TestNofixed","3756240975","Bob10","-1","0.9","0.1","356","1","-1","1","1","1","6","0","9","1","16","14","0","85","1","1","1","0.8","-0.8","0","0","936109","-1","-1","15:51:13"
"TestNofixed","9967949007","Bob17","-1","0.8","0.2","354","1","-1","1","1","1","6","1","8","2","9","15","0","39","1","1","1","0.6","-0.6","0","0","937453","-1","-1","15:51:13"
"TestNofixed","6830269375","Bob2","-1","0.6","0.4","420","1","1","1","1","1","6","3","6","4","10","4","0","81","1","1","1","0.2","-0.2","0","0","935824","-1","-1","15:51:14"
"TestNofixed","2072445860","Bob6","-1","0.9","0.1","445","1","-1","1","1","1","6","0","9","1","12","15","1","65","1","1","1","0.8","-0.8","0","1","937886","-1","-1","15:51:14"
